Unnamed: 0,GPX4,AIFM2,SLC7A11,CARS1,CBS,TST,MPST
ACH-000651,0.0994148520975793,0.652318898911367,,0.642560541448343,-0.102210124316915,0.491785534531135,0.554460617249679
ACH-000935,0.71038733461997,-0.460260088643793,,0.109687571367606,-0.884269626443846,-0.673626536075831,-0.0439740701195244
ACH-000475,-0.3978038840169,1.06425948704193,,-0.54556504868516,0.247652495122975,1.54116299789818,1.12173992582909
ACH-000971,-0.380308927857208,0.578390914236254,0.497953241075562,0.781375432049938,-1.35272498076739,-0.0704437532618717,-0.0254647575795707
ACH-000393,-1.21210055040245,0.123662758986859,-0.576458818388161,-0.262887320880328,0.679764148428013,-0.110096145963643,-0.323127663374903
ACH-000552,0.646320614147653,0.348984944203651,0.655785258853035,0.0034304258944852,-1.10066017402736,0.488142891001774,-0.2986014912663
ACH-000528,0.152738757850154,-2.02057381576735,1.11677542133733,0.191902991577291,1.64633307936776,-1.05424242898016,-1.05128753262462
ACH-000783,1.81534250151043,-2.17397465857414,-0.888131553223483,0.370741575448831,0.52495815604761,-0.668679888466361,-0.0423844421802784
ACH-000943,-1.10949193671414,0.910062657078159,-0.252077416580276,-0.0873852759747854,-1.67857893913222,-0.599515943596168,0.0317281125798233
ACH-000986,0.286009415137676,1.24061313324568,0.364841371807851,0.612825030304569,-1.27253299516128,0.701625819211164,0.0815735682070357
ACH-000734,-0.687285774983161,0.866726035841895,-0.561796937886562,-0.627037461221927,1.22141512705233,2.19295152846563,2.55111813182765
ACH-000423,0.232418358534652,0.0039586973432829,-0.0819567099622029,-0.974117645042623,-0.741078244220881,-0.484605854400647,-0.545752474674808
ACH-000860,-0.520868298313305,-0.845805787252461,0.253333107326609,-0.568684780943747,1.08104321047769,-1.24131517451111,-0.646160398038247
ACH-000547,0.243600248388894,0.593247876696251,-0.184929022520462,-0.573221226264879,-0.571854172209996,-0.913410139199968,-1.43323700145669
ACH-000480,-0.460611248947767,0.376821189937515,0.430982456709257,-0.165025316597231,1.36258405966762,1.45800141315294,1.26717771701955
ACH-000847,1.44406004665634,-1.85190987259982,0.2625659034787,1.41062274933171,-2.15591072330535,-0.284377052692566,0.45665251911506
ACH-000749,-0.496750759890381,-1.68319212826933,-1.19319344823886,-0.551471891436934,1.20563376706533,-0.650487862884821,0.177956412471838
ACH-000510,-0.245104500177851,0.183384232162978,0.244764375325905,0.236862756304912,0.837168541941641,-1.56110894974213,-0.913223403741684
ACH-000615,0.270964060172289,0.479181987679013,0.217208531088179,-0.180009063096064,-1.17100885305629,0.478952101805419,-0.15564911526353
ACH-000234,-0.0646732331616338,0.604976381860597,1.3877872496982,0.467964297793211,-1.02947003775879,0.133636129022905,0.206311296713662
ACH-000926,-0.154384933301673,1.58079214266934,-0.56864207858879,-0.676021600837461,-1.40038119597635,2.83290070720637,1.19048631320383
ACH-000866,1.55398687310697,-0.413340154035904,,-0.0625204944241499,2.84386914166554,-0.629310909668489,-0.155000109487115
ACH-000778,-0.857338092244663,-0.441710644963309,,0.003423902773968,-1.22556642749539,-0.793092741425355,-0.697289028918205
ACH-000820,-0.980379958727344,0.368539306890682,,-0.14531192777311,-1.09523225828732,1.62735947194608,1.29721970736523
ACH-000288,0.368054641303445,-0.288461334866654,,-0.0975443322569609,0.559358927987609,-0.355360636465108,-0.0026835003336649
ACH-000467,-0.646931467035502,0.753631215615384,,0.661498812706884,-0.811144269237911,1.42505641686618,0.481517923485303
ACH-000857,-0.196817861811529,-0.963027654279239,,-0.927074314991772,-0.763728263215658,0.619084708911128,-0.158800766070145
ACH-000621,0.695485205497454,-0.432375208562147,,0.334898146350233,0.273657038481921,-0.792335265002565,-0.46647595365703
ACH-000958,0.0978414016627947,1.26339901635078,,0.191351077688215,-0.887570137630568,0.339668840982148,-0.299780453582028
ACH-000550,-0.305191154147861,0.678912257971191,,-0.0933692196669889,-0.133087105907607,-0.314022273306911,0.432760568076458
ACH-000019,0.344213988751603,-0.185752309641419,-1.29111555561395,-0.116221249876214,0.101423025042501,2.75973780425423,0.660079814817054
ACH-000415,-1.17694629168557,-0.533466665948375,-0.187102370398638,-1.01787380161157,-1.83752372959232,0.0141606345613064,-0.27080555967736
ACH-000661,0.941807597250969,0.742791286894318,-0.0876228571169961,-0.184513759591408,-0.575292264791102,-0.570898369202506,-0.118885471178624
ACH-000915,0.413671139574095,1.14747623248969,1.31457971124328,0.686776510451437,0.408618284750084,-1.00042200403568,0.270593880930029
ACH-000021,-0.720937545281152,-0.506641373391856,0.649819592569516,-0.33365850615931,0.41008096784079,-0.504898661456369,-1.17205707506172
ACH-000859,0.138780031954321,-1.02892681737618,0.701399994642155,-0.182221335936063,0.13164288323345,-0.200340103357243,-0.0990543899866467
ACH-000430,0.0908494298386138,0.702069590082054,0.670151277523835,1.15396478059937,0.210959824045498,-0.740376600138561,-0.13269394301256
ACH-000530,0.283821455548224,-1.08800225561895,-0.785950936533437,0.324939598574246,1.80222208852125,-1.01023705624617,0.299652718225559
ACH-000647,-0.190818291438257,0.874569676196319,-0.944046969027036,-0.86905401174416,-0.976086731800469,1.13232002245622,0.200092903310117
ACH-000502,0.283553369790788,-0.241094997535393,-0.383924966139124,0.3697418433044,-2.431393867074,-0.467122789536383,-0.747336427547403
ACH-000390,-1.47912038310625,0.565189111056509,1.95075377537403,-1.42886827105426,-0.939459365020034,-0.0577888792853548,-0.978310833997114
ACH-000881,-0.164546731581416,0.430332657909708,1.78903813666527,0.760110665405057,1.91492205106073,-0.791966007713511,0.463842014044329
ACH-000147,0.0220575545427525,-1.47983165760909,-1.86812007940389,-0.18425622355198,0.066434200426452,-0.610262510473645,-0.521684516160772
ACH-000985,1.00106523887628,1.71592401307402,0.008460353404733,0.416065256049256,-1.71584161194291,2.14213628453632,0.915347132240732
ACH-000090,0.328252065273368,-0.592658323836317,-0.285587588270342,0.134946850491588,-0.757235243162972,-0.828749038177957,-0.386072701369315
ACH-000865,0.269880990575802,-0.425019724977014,0.171872549418395,0.366965712787191,2.99145691741107,-0.382526597210563,-0.0862111636586422
ACH-000473,0.581612321111779,-0.681694605947928,-0.0693173932425554,-0.879925786245673,-0.210292982881633,-0.428567312497182,0.490119411358813
ACH-000007,-0.946393215642639,1.15365051649449,-0.575689666693558,-0.106032384888065,-1.4095840183511,2.18897584798931,0.767174849140024
ACH-000012,0.283310522338826,-2.20604579466825,0.91616964364158,-0.342734949792257,0.4067938464122,1.25941283637518,-0.182639256545549
ACH-000929,-0.374230377049443,0.70735556146791,2.10612770902215,-0.375975914572109,1.42208638230834,0.083945789496053,0.559724973404319
ACH-000601,-0.660761325224498,-0.297503327871938,-1.38468366995268,-0.845836358875484,0.963057692986824,0.171385087841466,-0.34858929938393
ACH-000395,-0.266052787688803,1.72502344252907,0.773795491651739,-0.0878771647294414,0.841434382990413,-0.539431542321637,-0.694789549252186
ACH-000842,-0.619421971855783,0.244127162354497,-2.27880595183674,-0.558068309938568,-1.66496786659442,0.659460033250189,0.101332208577694
ACH-000383,-0.926982128074675,0.620491836020971,1.44116228257812,0.027412075128474,-2.60005781108068,0.441958020089619,0.306152927252107
ACH-000097,0.502433202850229,-0.112478620857487,-1.510666258929,0.44136238783057,-1.03678500199204,-0.826958030316352,-0.166170791352097
ACH-000805,0.111665963762609,-0.224675609643442,-0.484427291571022,0.320125201290883,0.468793675124491,0.0593572906477222,0.0040329564396473
ACH-000649,1.36086222137478,-0.352259610359205,0.519803234330496,0.726262044071903,-0.120827133619718,-0.782471566755352,0.159778339199368
ACH-000276,0.457285871077133,0.407680520666304,-0.501740234301224,-0.924995909417812,-0.020701389403055,-0.929464559980046,-0.540955505989692
ACH-000347,1.15318127429773,0.46045709352101,0.384382832986876,-0.126569442619836,-0.0560011184249845,-0.44905098707029,0.437439569235197
ACH-000454,-1.06990032058849,0.665222333411693,2.79988641021327,-0.288555945379298,-0.347187978694907,0.0147690701475204,-0.0661836009955613
ACH-000769,-2.03335081053009,0.99336102329061,1.69209732540664,-0.0426079446110932,1.97333888510812,0.0093259576008841,-0.460099556106755
ACH-000617,-0.322246896046235,-1.25994304721335,-1.30718058797907,-0.502411135218353,0.744449804980898,1.27782447202937,-0.0437993447724942
ACH-000582,0.437890032033294,0.253969719431872,0.673040656659481,0.86950788958573,0.385475448284909,0.2002264532911,-0.0563460845637876
ACH-000035,-0.785751549722703,-0.567821943202263,-1.1959337405011,-0.167271142285325,-0.248270472384488,-0.427427472719702,-0.774617813269216
ACH-000579,-0.0598816328174079,-0.346135481079928,-0.427976387140083,-0.504711055562336,-1.27325312996331,-1.37781471614131,-0.390059929797346
ACH-000916,-0.954583118316845,0.129746367792635,2.43641738663803,-1.40955061712529,0.40864995517973,0.750327712141512,0.436316743861591
ACH-000681,0.0910301231684212,0.495924726773133,1.23335664454623,0.221690530659286,-0.80304091613864,0.61313998986246,0.56362813177013
ACH-000114,-1.01662439482946,-0.614891371269993,1.3846330926724,-0.141824500695001,0.89266782546084,1.06262476425587,-0.810665295757135
ACH-000726,-0.315805574955985,-0.417236665149569,1.1114894332376,0.179718603067333,-0.947826990696421,-0.306537621649678,-1.02601502378741
ACH-000481,-0.161716825283293,-0.437947892861776,0.71933158966412,0.357838813534881,3.19445095949532,-2.21280412679503,-0.360313180984537
ACH-000349,2.5673002183899,-1.64482608642906,-1.63771367368697,-0.30327377125362,-2.31882889093671,-0.871329176106945,0.124243246199606
ACH-000573,-0.398166179560182,1.2300352448766,-0.355288716946339,0.78275760290573,-1.01970889282169,-1.55917025020491,-0.725748590005616
ACH-000925,0.87965151921924,1.36604523637371,-0.238327049205422,0.15428643825182,-2.68960511364638,1.308125289071,1.39170473094192
ACH-000532,-1.44278787827695,0.119450311573397,-2.51874885621962,-0.80338596100779,0.0355517935004501,1.89974980070766,0.891335439019529
ACH-000670,0.626404934455784,-2.70854286242002,0.782813687262594,-0.658825308712904,1.68180216956798,-0.17460171780397,0.767660916373974
ACH-000724,0.040226230955786,0.756836793849779,1.04178187600656,0.794964524417927,-0.372845602821504,-0.233365638946145,-0.785431978602936
ACH-000138,-0.646519143065122,0.597245889804212,0.404743149035357,-0.959516189816288,-2.84579295788555,1.12982249026142,0.10574551152801
ACH-000109,0.0541985570347701,-1.53549514792768,-0.851248228486487,-0.319237883894363,0.385313421678987,0.137004147981104,0.543597793610792
ACH-000587,1.16920869444458,0.461853258858928,-0.0969080698874204,0.854601957695035,-0.535747104652808,0.593561804440815,0.528048852094454
ACH-000350,0.895322464475185,1.65790631825193,-2.08309228891107,-0.161685623317411,-3.49209273553057,-1.07298635789059,-1.19881135511087
ACH-000635,-0.843651687637174,-2.48478759608336,0.559845379679968,-0.845426650390784,2.25060850468265,-0.984051338910082,-1.36780229381386
ACH-000161,-0.869355288298564,1.76199022062713,0.119181401686521,0.686564802220122,0.603526934514499,0.715961544565168,0.458073022029949
ACH-000668,-0.674713350534355,0.730799170820968,-0.624755351277177,-0.194078321574502,0.168562496640513,0.442225269914897,1.01059677103745
ACH-000880,0.253382759505535,0.603830491278808,0.447552863107653,0.669027182218795,-2.21921547760543,-0.603409385046558,-0.240441646053082
ACH-000374,-0.0503912739850336,0.0621385510193172,-0.47838268979995,-0.113055069411106,0.254973747535396,1.15400847242155,0.0306887353368472
ACH-000448,-0.734814956815644,-0.816164722652117,-0.288129475416391,-0.78069652154554,-1.31590592073903,-0.312835224164289,-0.445186574729719
ACH-000718,0.976074883898441,0.239078832229391,1.04656862732103,0.318773997828777,0.237264217835416,0.765649829766936,1.3352912622338
ACH-000403,-0.333199815661374,0.181449854477786,-1.75023013151622,0.863739226780563,-1.8173129595122,0.143859854045252,-0.534864232480397
ACH-000416,-0.311040769046005,1.07438007443645,1.33530577008553,0.0531227208693739,0.856111924903534,-0.424314491846131,-0.237379064899969
ACH-000574,-0.351251886098772,-1.54745056740359,-1.27097330432645,-1.15450283552287,1.30565370646595,-0.427783055658142,-0.0570825749617231
ACH-000442,0.216382469700525,0.346803631852285,-0.92711368184168,-0.874702278281833,-1.22939859638012,0.0384826698007076,0.209978019032842
ACH-000207,-0.202573409842159,-0.244189578288869,2.11191006903538,0.303853760261015,0.956593588327016,-0.297913411316907,-0.116485117753868
ACH-000685,-0.66589657488015,0.390363610403135,0.569404096381526,-0.632587916126748,-0.870346207367618,0.444388437974463,-0.041620554582793
ACH-000356,-0.309850678587139,0.391568611284624,1.11183207959738,-0.301029589238624,-0.242948326780718,-0.208396201229669,0.375751694952672
ACH-000678,-1.30347943511185,-0.231245317347617,-1.51428569195426,-0.293936701459162,-1.49369111657803,-0.36402182389936,-1.1582972106237
ACH-000888,1.95049841474089,0.819685607078247,1.68542023726455,0.480263891781762,0.978935177959877,-0.759986672513066,-0.160457456859351
ACH-000785,-0.51186378782154,0.348006176505627,0.571828819440447,0.383433184418109,-0.494931813932383,0.633814973187567,0.119231812434339
ACH-000447,0.337259417277696,0.460932450027965,0.796311635732842,-0.213664563732035,0.297132173725653,1.54344487297008,0.404467613405454
ACH-000853,0.824318240933761,-1.29037872837065,-2.05511642148045,0.256059865384532,1.65236567341259,-0.830304603783206,-0.0023315501139551
ACH-000967,0.468872031036003,-0.464972295496468,-1.97099856649701,0.215515338686587,-0.809969783656167,1.19653855188294,1.07063393210533
ACH-000605,-0.278212667311062,-0.596701897764904,2.36795446501525,-0.869562302488566,0.0071955990918946,-0.70851482154293,-0.396177445877309
ACH-000966,-0.453630850288695,-2.31513523784714,1.64841572785077,-0.507839125850078,0.141198989443774,1.24962943252168,1.00776513169762
ACH-000627,-1.5137642211848,1.72635348347667,-0.0588928105990166,0.169233932277408,-1.04856461375614,-0.850905070915151,-0.867864609650036
ACH-000750,-0.844989031074752,-2.87749212708043,-0.3910578549546,-0.233431951734574,-1.06447593284026,-1.76279417497354,-0.74031764825376
ACH-000910,0.734028956908469,-2.91367542060509,1.28970947237253,0.84369721644282,2.2664451512655,0.168198689392194,1.122024673182
ACH-000747,-0.0053234340760505,-2.07595709983444,1.24487419122629,0.0541979201857149,-0.0757975172206971,-0.180440422672526,0.656530830978015
ACH-000752,0.290988633509818,2.63342997457259,-0.612942083128317,-0.123199338238174,-0.40496032432349,-1.99510097940861,-1.8822353234291
ACH-000886,0.37009606761299,-0.0697987269961633,-0.119477530902355,-1.63984803238663,-1.29215120701092,0.588317409498737,-0.531284843423786
ACH-000912,-0.0252636953678325,2.26939551378157,-1.61981450018249,0.0533059076292063,0.889561664142487,-1.00998104840797,-0.280526087819736
ACH-000722,0.659933189049806,2.24849090023192,-1.79180900071448,0.998117078985255,-0.662797118301299,3.34774390253589,1.76259978143189
ACH-001039,-0.378461225269945,2.37344629025361,-0.454228336219711,1.32823360529274,-2.11700503148978,2.93616920600225,1.27415166214499
ACH-000695,-0.023259275296539,-1.63719366263754,-0.128486339725129,0.183071235451186,1.39699102064164,-1.40120726659958,0.0735530125865857
ACH-000111,1.26321127697375,-0.345757133479375,-1.78040734943634,-0.92687098661725,2.49362347913531,-0.564322401538343,0.688609370360774
ACH-000671,-1.1412278442043,1.01515129792374,1.48229059664697,-2.08468800873039,0.910067899071672,0.608841598886992,0.185224951801864
ACH-000506,-0.318838587900541,-0.605910964323815,0.124413379664068,0.128126596746944,0.640884537569508,-2.0803168967033,-1.04839943526414
ACH-000932,0.500262035189776,0.552000099827869,0.892698321738521,0.859334800583466,-1.69351053714375,-0.0168144076031533,-0.597711367236442
ACH-000900,0.580096858677503,-0.852235143048025,-0.103781767736162,0.0100778411361238,0.415188213563649,-0.905386034493278,-1.14822828871477
ACH-000159,-0.0698158020506583,-0.264357328932568,-0.664096157645942,-0.11333546820363,-1.89231914565881,-0.0741671384005274,-0.242970850530706
ACH-000680,-0.0586467442905942,-0.292619054824617,0.107244606914384,0.370836327305488,-1.38428365608543,1.61200069361398,0.602701988376486
ACH-000508,0.0867007670373144,-0.628327538414566,1.86422940179489,0.607374717893859,-0.0245829489398912,-2.5940878755817,-1.48831406229914
ACH-000755,0.967650164296855,-1.39604998917273,-2.14017612774875,0.472592372925519,0.583110942945258,1.6829824243736,0.343693575774874
ACH-000667,-0.138369290154916,0.398727695362855,1.5208325307388,0.552330347557446,0.749377864698211,0.11148587541213,0.492341593893382
ACH-000546,-1.90922129330355,-0.0338736118993449,-0.3242532919521,-1.31805065278312,-2.44669776257072,0.674505765731472,-0.390566602441952
ACH-000924,0.271531233259357,0.347143015493391,0.422371094300994,-1.23472615136818,-1.74793686771014,0.607135795560813,0.0468780839831779
ACH-000720,0.570212942487767,1.49683819622741,0.696716483682075,0.434773252522227,-0.249129880658525,-0.0521835996464793,-0.0818925001642276
ACH-000488,-1.0047615564567,0.112776863821285,1.99372564862913,-0.546206659395537,-1.27459445076571,-1.23017429661584,0.0205589508445008
ACH-000425,0.494011329397365,0.526060717273564,-0.849109644556872,0.894164591975627,0.0606062458206684,-0.419632439251493,0.0318753649600363
ACH-000115,0.368922937713254,-1.06249497705709,-1.66447644404322,-0.584703269949334,3.23368013783678,0.513927202249855,0.470660728753995
ACH-000330,0.313774784467734,-1.37501940656193,0.0525962642774321,-0.0755384195028618,-0.252363756330744,-0.332070077663695,-0.362941921949757
ACH-000239,0.63260981072373,1.43362918421561,-2.12840068298786,-0.363398515520254,-1.67705354408201,1.46652434652182,0.358739823526066
ACH-000824,-0.115432465489507,-0.159682658542378,0.83183121118152,0.175643709892933,-1.07118337550907,-0.842986966067302,-1.2684412877075
ACH-000438,0.327198882818261,1.13752156101142,1.98868928749598,1.85077626629154,0.27065310789631,0.566125030490508,0.0482596847228225
ACH-000463,-2.05563521098076,1.42117664696711,1.31287760508279,-1.37048873244978,-0.961313181109587,-0.551628241432866,0.0241784027514129
ACH-000343,0.0673945663517719,-1.28467990635496,-0.746353899269108,-0.169396107838731,2.04846979220532,0.443724066208181,0.816657148588053
ACH-000606,0.0508291771602608,-0.925152616699913,-2.75623276819946,-0.622367313323143,0.198004418010213,0.0452408899504244,-0.0252299552152558
ACH-000810,0.0710800074998464,0.167243715526694,0.767276428487571,-0.419143539241734,-0.0965615446972035,-0.0951055592425176,0.503861416373263
ACH-000155,0.335031078838292,-0.28036371407838,0.731931953056922,0.457608786777641,0.102731955598397,0.378358636881242,0.110517695292275
ACH-000052,-0.776592064792393,-3.24278829670589,0.425840602630421,-1.61431948961385,2.50288799159496,0.999423133163367,0.670259763912042
ACH-000768,0.0448360367829088,1.36026400779449,0.231065885081941,1.16199654953208,-3.02398474311169,-0.0692703113358105,-0.297045182979314
ACH-000542,0.0915287912127083,-0.0553439096183673,0.200670729805891,0.232392822506397,1.83933192170287,-0.693230068434178,-0.261797623701315
ACH-000100,0.211877938309209,-1.66267041043272,-1.98039847082093,-1.03306859156283,1.65175937319379,-1.78573992261904,-0.575291618443709
ACH-000380,0.134691005974925,-0.596374972991089,-2.21696828429016,-0.365361208994962,-3.2279300577106,-0.527899824561926,1.58825795943566
ACH-000595,-0.687382725413319,0.34689230393964,0.50303330464484,-0.540144351223245,-0.231447885838069,-0.719039829452413,-1.04488394650392
ACH-000957,-0.0565378520663152,1.8044234376784,1.02939492528524,-0.52175622398801,-2.33686346284302,1.80723264246668,0.313183362967602
ACH-000362,1.20208058575864,1.15588964487328,0.745418031858566,0.655486208761296,2.75018924218501,0.696864314681677,-0.446633843676874
ACH-000053,0.233150834404603,0.0337867430834599,-0.322395127460408,1.44999855675593,-2.04391497714621,0.156883134994383,0.58936652408711
ACH-000212,0.0837489476910824,0.612530996903975,0.408786263174602,0.480253214921033,1.61343702976235,-0.247368749380099,-0.293802519741828
ACH-000979,-1.91289381486404,1.46356719145972,-0.139114275608136,-0.505188033001236,0.720890455299803,0.845337455714422,-0.820027231739891
ACH-000096,-0.336148882403857,-2.61674324831692,0.0407808094036849,-0.649814420072715,0.496760180853831,-0.0751521646400389,0.384443124733887
ACH-000919,0.603055418538613,0.266858549571332,1.92801316089359,-1.12248660550013,-3.44273286251742,2.43874872832004,2.73525501555694
ACH-000909,0.82593201064857,0.30969202120799,-0.837667512093367,-0.0765144082718802,2.41397176844454,-0.299374795667267,0.564141710084896
ACH-000315,-0.917282328674489,-0.537934279911765,-1.69219591849797,-0.446161448589801,-2.33617353038482,-1.93692939776991,-1.26193742657957
ACH-000263,1.06681205495067,-2.47172806847666,-2.32262026269777,0.413054328347688,-2.3148553274393,0.564635990629946,0.390082023699022
ACH-000878,0.161587580787707,1.83431576904764,2.94373614930652,0.62676253302659,1.24713317971103,0.143603375718484,-0.223224052622452
ACH-000075,0.708933421426446,0.275636502459443,-0.299956924093588,0.817066073984931,-0.694722540293869,-1.34512451344031,-1.22984324547918
ACH-000222,1.87096773314153,-0.786699039780029,-0.0642688811437326,0.0115237169494662,-2.53510917586805,2.89279535445216,1.64435736898741
ACH-000898,-1.04479225447422,2.49726313872137,0.566790935570779,0.165934289287132,-2.81536578497535,1.03448540481598,0.703808341047004
ACH-000662,-0.463289903760267,-0.245814032269601,0.504507636258284,0.0909331443076151,0.0106085481378915,0.678333431959824,1.00182264245131
ACH-000487,1.4074465523225,-1.48519082641036,-2.13940497685694,1.05805946880367,1.8331042084346,-0.0068036730381143,1.2614227049053
ACH-000831,1.60382667531083,-0.286146669023054,1.27725567624286,0.587255525389264,3.25129195156567,-1.49501940939798,0.226843542325877
ACH-000479,-1.19063106709544,0.808734502336762,0.380294981617059,-1.49884329419865,-2.04237125379377,-0.295992013370192,-2.67288872821921
ACH-000065,0.784644091459801,-1.45086930768191,-1.87009697715006,0.535585756667257,1.32599056730681,-0.403995987241412,0.600230620200808
ACH-000318,-2.45261205618517,-0.129190567490346,-0.633887949090203,-2.2015408162727,-1.90656716615001,-0.191599763378995,-0.727943726836464
ACH-000304,-0.0467334238554961,0.26089794367155,1.91813296494467,0.376528012870619,0.695228405311609,-1.73643910327802,-1.66345267080756
ACH-000198,0.192211473310293,-2.30199064142764,-1.302577597694,1.23041796497074,-0.0945760885688804,0.0445856380736229,0.457310985647182
ACH-000677,0.795028389601054,0.942653586242653,-1.1412773181585,-0.921010911012647,-1.91803430228405,0.223721436345073,-0.114967871114536
ACH-000005,0.0033537389810446,-2.19018456195708,-0.964283844565301,0.455424249751359,1.76489437018974,-1.13894898690611,0.699224845854609
ACH-000404,-0.146394703428187,1.80182727583729,0.105021685355099,1.11528831962794,0.415712618225146,0.241328844113715,-0.550188562441729
ACH-000132,0.289094533993656,-0.339058747306472,-1.27129780306156,0.551889250134691,-0.913329625435159,-0.0412190772442806,0.188222914161082
ACH-000407,-0.483201567591052,-0.553928890826554,-0.159560080091193,0.114234211215468,-0.200035988772781,-0.993098379014227,-0.26732007523417
ACH-000001,-0.159664865261993,0.161993525566373,0.355713659018263,-1.25495346609173,0.279454939086479,0.223237912204496,-0.756668654565791
ACH-000410,0.607578368816576,-0.0585085406189864,1.93224883245564,-1.43700082100952,-0.313157627347072,-0.633363670201616,-0.560630851814274
ACH-000917,-1.17090501650157,1.74610954503628,1.75632107126012,-0.512272837537031,-0.395918157945247,1.74299317090431,1.09222309207995
ACH-000620,0.892452260333336,-1.76828037199149,-0.44730840719245,-0.361632304233738,1.61350924305665,2.69965852806473,1.35416043298268
ACH-000890,1.3951597084834,0.950555269100118,-0.802362515764272,-0.338867381688477,-1.8324822520534,0.22589428020499,0.425552667189731
ACH-000367,-0.599697597684314,2.47473696207505,1.30928294546138,-0.526562825515779,-1.23569101736603,0.491429021120583,-1.46061115413449
ACH-000068,0.467910471212648,-1.29498390803625,-1.89228492048431,0.120828276234129,1.27030295125551,-1.68874686438436,0.689390273980787
ACH-000054,-0.443914117201055,-0.0180761403634828,-0.0158191131586243,1.07815900881635,0.987045719009861,-0.945118303719415,-0.163450559362282
ACH-000777,-1.18986985327689,-1.74153858336372,-0.834431232140137,-1.49461995685141,-1.67374216875848,-0.16100954749521,-0.734353456701078
ACH-000364,-0.035985693680467,1.48024131047916,-0.224331345451821,0.120108000338544,0.642448554977846,-0.0034502858957329,0.237282419859431
ACH-000738,-0.262596837339485,0.258472815355728,0.921114751216885,0.601453527704851,-1.0017111041338,0.658506313483548,0.108394703783728
ACH-000672,0.0471514205379361,-1.44079226159593,1.09438746891246,0.241944662604324,-0.49997258785527,-1.10121523591881,-0.174017654502364
ACH-000641,1.0576948774325,-2.07896825490797,-1.89022947445552,-0.245025029018947,-1.05041816860369,-0.420801832102059,0.857879261084396
ACH-000644,0.905936942918511,-0.0019451631086504,-0.342612863335586,-0.264731070824341,-1.51841297985715,0.408122610889917,1.03252224042209
ACH-000378,-1.47306325247791,1.08451539507499,3.57522453110612,-0.203611004297145,1.25340442976312,1.17589056399058,0.0039809244238076
ACH-000091,-0.187678847631166,-0.284467505356817,-0.03307291638433,0.653229367150642,1.88839695243354,0.779278937375483,-0.231941093338507
