CellID,GPX4,AIFM2,SLC7A11,CARS1,CBS,TST,MPST,Cell Line Name,ERASTIN (BRD:BRD-A25004090-001-08-4) log2 fold change PRISM Repurposing Public 24Q2
ACH-000550,-0.305191154147861,0.678912257971191,,-0.0933692196669889,-0.133087105907607,-0.314022273306911,0.432760568076458,IGR39,
ACH-000019,0.344213988751603,-0.185752309641419,-1.29111555561395,-0.116221249876214,0.101423025042501,2.75973780425423,0.660079814817054,MCF7,0.318445955414
ACH-000415,-1.17694629168557,-0.533466665948375,-0.187102370398638,-1.01787380161157,-1.83752372959232,0.0141606345613064,-0.27080555967736,BICR6,0.224013901136
ACH-000661,0.941807597250969,0.742791286894318,-0.0876228571169961,-0.184513759591408,-0.575292264791102,-0.570898369202506,-0.118885471178624,WM1799,0.72535388028
ACH-000915,0.413671139574095,1.14747623248969,1.31457971124328,0.686776510451437,0.408618284750084,-1.00042200403568,0.270593880930029,IPC298,-0.132190910136
ACH-000021,-0.720937545281152,-0.506641373391856,0.649819592569516,-0.33365850615931,0.41008096784079,-0.504898661456369,-1.17205707506172,NCIH1693,-3.02492013802
ACH-000859,0.138780031954321,-1.02892681737618,0.701399994642155,-0.182221335936063,0.13164288323345,-0.200340103357243,-0.0990543899866467,HCC1954,-0.33208222058
ACH-000430,0.0908494298386138,0.702069590082054,0.670151277523835,1.15396478059937,0.210959824045498,-0.740376600138561,-0.13269394301256,TYKNU,-2.77304967225
ACH-000530,0.283821455548224,-1.08800225561895,-0.785950936533437,0.324939598574246,1.80222208852125,-1.01023705624617,0.299652718225559,DMS114,-0.034244474011
ACH-000647,-0.190818291438257,0.874569676196319,-0.944046969027036,-0.86905401174416,-0.976086731800469,1.13232002245622,0.200092903310117,TE1,0.508831922516
ACH-000502,0.283553369790788,-0.241094997535393,-0.383924966139124,0.3697418433044,-2.431393867074,-0.467122789536383,-0.747336427547403,TCCPAN2,0.524391589791
ACH-000390,-1.47912038310625,0.565189111056509,1.95075377537403,-1.42886827105426,-0.939459365020034,-0.0577888792853548,-0.978310833997114,LUDLU1,-0.897994705399
ACH-000881,-0.164546731581416,0.430332657909708,1.78903813666527,0.760110665405057,1.91492205106073,-0.791966007713511,0.463842014044329,MELJUSO,-0.711870739209
ACH-000147,0.0220575545427525,-1.47983165760909,-1.86812007940389,-0.18425622355198,0.066434200426452,-0.610262510473645,-0.521684516160772,T47D,0.0156982639785
ACH-000985,1.00106523887628,1.71592401307402,0.008460353404733,0.416065256049256,-1.71584161194291,2.14213628453632,0.915347132240732,LS411N,1.46022515845
ACH-000090,0.328252065273368,-0.592658323836317,-0.285587588270342,0.134946850491588,-0.757235243162972,-0.828749038177957,-0.386072701369315,PC3,-0.735851173187
ACH-000865,0.269880990575802,-0.425019724977014,0.171872549418395,0.366965712787191,2.99145691741107,-0.382526597210563,-0.0862111636586422,KYSE450,
ACH-000473,0.581612321111779,-0.681694605947928,-0.0693173932425554,-0.879925786245673,-0.210292982881633,-0.428567312497182,0.490119411358813,RT112,0.933830268711
ACH-000007,-0.946393215642639,1.15365051649449,-0.575689666693558,-0.106032384888065,-1.4095840183511,2.18897584798931,0.767174849140024,LS513,0.591737516764
ACH-000012,0.283310522338826,-2.20604579466825,0.91616964364158,-0.342734949792257,0.4067938464122,1.25941283637518,-0.182639256545549,HCC827,-1.40781086876
ACH-000929,-0.374230377049443,0.70735556146791,2.10612770902215,-0.375975914572109,1.42208638230834,0.083945789496053,0.559724973404319,NCIH2110,0.447215057971
ACH-000601,-0.660761325224498,-0.297503327871938,-1.38468366995268,-0.845836358875484,0.963057692986824,0.171385087841466,-0.34858929938393,MIAPACA2,-0.683026972518
ACH-000395,-0.266052787688803,1.72502344252907,0.773795491651739,-0.0878771647294414,0.841434382990413,-0.539431542321637,-0.694789549252186,NCIH520,-0.11342405919
ACH-000842,-0.619421971855783,0.244127162354497,-2.27880595183674,-0.558068309938568,-1.66496786659442,0.659460033250189,0.101332208577694,SW480,0.760202173112
ACH-000383,-0.926982128074675,0.620491836020971,1.44116228257812,0.027412075128474,-2.60005781108068,0.441958020089619,0.306152927252107,OE33,0.921042582164
ACH-000097,0.502433202850229,-0.112478620857487,-1.510666258929,0.44136238783057,-1.03678500199204,-0.826958030316352,-0.166170791352097,ZR751,0.21179101386
ACH-000805,0.111665963762609,-0.224675609643442,-0.484427291571022,0.320125201290883,0.468793675124491,0.0593572906477222,0.0040329564396473,COLO679,-0.779079609279
ACH-000649,1.36086222137478,-0.352259610359205,0.519803234330496,0.726262044071903,-0.120827133619718,-0.782471566755352,0.159778339199368,786O,-2.79943731664
ACH-000276,0.457285871077133,0.407680520666304,-0.501740234301224,-0.924995909417812,-0.020701389403055,-0.929464559980046,-0.540955505989692,HCC38,0.736466095573
ACH-000347,1.15318127429773,0.46045709352101,0.384382832986876,-0.126569442619836,-0.0560011184249845,-0.44905098707029,0.437439569235197,QGP1,0.653946770105
ACH-000454,-1.06990032058849,0.665222333411693,2.79988641021327,-0.288555945379298,-0.347187978694907,0.0147690701475204,-0.0661836009955613,HCC95,-1.04802307916
ACH-000769,-2.03335081053009,0.99336102329061,1.69209732540664,-0.0426079446110932,1.97333888510812,0.0093259576008841,-0.460099556106755,LK2,0.761433954252
ACH-000617,-0.322246896046235,-1.25994304721335,-1.30718058797907,-0.502411135218353,0.744449804980898,1.27782447202937,-0.0437993447724942,OVCAR4,-0.989094868053
ACH-000582,0.437890032033294,0.253969719431872,0.673040656659481,0.86950788958573,0.385475448284909,0.2002264532911,-0.0563460845637876,COLO741,0.497676094147
ACH-000035,-0.785751549722703,-0.567821943202263,-1.1959337405011,-0.167271142285325,-0.248270472384488,-0.427427472719702,-0.774617813269216,NCIH1650,0.232238128144
ACH-000579,-0.0598816328174079,-0.346135481079928,-0.427976387140083,-0.504711055562336,-1.27325312996331,-1.37781471614131,-0.390059929797346,UACC257,0.806473651396
ACH-000916,-0.954583118316845,0.129746367792635,2.43641738663803,-1.40955061712529,0.40864995517973,0.750327712141512,0.436316743861591,NCIH1573,0.676129978061
ACH-000681,0.0910301231684212,0.495924726773133,1.23335664454623,0.221690530659286,-0.80304091613864,0.61313998986246,0.56362813177013,A549,1.13040748642
ACH-000114,-1.01662439482946,-0.614891371269993,1.3846330926724,-0.141824500695001,0.89266782546084,1.06262476425587,-0.810665295757135,SU8686,0.88788458746
ACH-000726,-0.315805574955985,-0.417236665149569,1.1114894332376,0.179718603067333,-0.947826990696421,-0.306537621649678,-1.02601502378741,TE14,0.42969796707
ACH-000481,-0.161716825283293,-0.437947892861776,0.71933158966412,0.357838813534881,3.19445095949532,-2.21280412679503,-0.360313180984537,NCIH2170,1.41558350711
ACH-000573,-0.398166179560182,1.2300352448766,-0.355288716946339,0.78275760290573,-1.01970889282169,-1.55917025020491,-0.725748590005616,MDAMB436,0.68186962786
ACH-000925,0.87965151921924,1.36604523637371,-0.238327049205422,0.15428643825182,-2.68960511364638,1.308125289071,1.39170473094192,DV90,
ACH-000532,-1.44278787827695,0.119450311573397,-2.51874885621962,-0.80338596100779,0.0355517935004501,1.89974980070766,0.891335439019529,SNU61,0.740875262426
ACH-000670,0.626404934455784,-2.70854286242002,0.782813687262594,-0.658825308712904,1.68180216956798,-0.17460171780397,0.767660916373974,SBC5,-0.045919210057
ACH-000724,0.040226230955786,0.756836793849779,1.04178187600656,0.794964524417927,-0.372845602821504,-0.233365638946145,-0.785431978602936,HT1376,1.15943136218
ACH-000138,-0.646519143065122,0.597245889804212,0.404743149035357,-0.959516189816288,-2.84579295788555,1.12982249026142,0.10574551152801,CFPAC1,0.850345937001
ACH-000587,1.16920869444458,0.461853258858928,-0.0969080698874204,0.854601957695035,-0.535747104652808,0.593561804440815,0.528048852094454,NCIH1975,0.0452115647431
ACH-000350,0.895322464475185,1.65790631825193,-2.08309228891107,-0.161685623317411,-3.49209273553057,-1.07298635789059,-1.19881135511087,COLO678,0.513901175099
ACH-000635,-0.843651687637174,-2.48478759608336,0.559845379679968,-0.845426650390784,2.25060850468265,-0.984051338910082,-1.36780229381386,SNU119,
ACH-000161,-0.869355288298564,1.76199022062713,0.119181401686521,0.686564802220122,0.603526934514499,0.715961544565168,0.458073022029949,CORL105,-0.520312021805
ACH-000880,0.253382759505535,0.603830491278808,0.447552863107653,0.669027182218795,-2.21921547760543,-0.603409385046558,-0.240441646053082,AGS,0.907606113361
ACH-000374,-0.0503912739850336,0.0621385510193172,-0.47838268979995,-0.113055069411106,0.254973747535396,1.15400847242155,0.0306887353368472,HCC1143,0.313594683626
ACH-000403,-0.333199815661374,0.181449854477786,-1.75023013151622,0.863739226780563,-1.8173129595122,0.143859854045252,-0.534864232480397,NCIH747,-2.73767529013
ACH-000416,-0.311040769046005,1.07438007443645,1.33530577008553,0.0531227208693739,0.856111924903534,-0.424314491846131,-0.237379064899969,NCIH838,0.307267022457
ACH-000207,-0.202573409842159,-0.244189578288869,2.11191006903538,0.303853760261015,0.956593588327016,-0.297913411316907,-0.116485117753868,DETROIT562,0.48008318357
ACH-000685,-0.66589657488015,0.390363610403135,0.569404096381526,-0.632587916126748,-0.870346207367618,0.444388437974463,-0.041620554582793,L33,0.592105231794
ACH-000356,-0.309850678587139,0.391568611284624,1.11183207959738,-0.301029589238624,-0.242948326780718,-0.208396201229669,0.375751694952672,MKN45,0.635283749548
ACH-000678,-1.30347943511185,-0.231245317347617,-1.51428569195426,-0.293936701459162,-1.49369111657803,-0.36402182389936,-1.1582972106237,MKN7,-0.0476575040897
ACH-000888,1.95049841474089,0.819685607078247,1.68542023726455,0.480263891781762,0.978935177959877,-0.759986672513066,-0.160457456859351,NCIH1793,0.941957907979
ACH-000785,-0.51186378782154,0.348006176505627,0.571828819440447,0.383433184418109,-0.494931813932383,0.633814973187567,0.119231812434339,NCIH2126,0.810361244658
ACH-000447,0.337259417277696,0.460932450027965,0.796311635732842,-0.213664563732035,0.297132173725653,1.54344487297008,0.404467613405454,NCIH2228,-0.765001945397
ACH-000853,0.824318240933761,-1.29037872837065,-2.05511642148045,0.256059865384532,1.65236567341259,-0.830304603783206,-0.0023315501139551,NCIH661,-0.373534200142
ACH-000967,0.468872031036003,-0.464972295496468,-1.97099856649701,0.215515338686587,-0.809969783656167,1.19653855188294,1.07063393210533,SNUC2A,1.27590330733
ACH-000605,-0.278212667311062,-0.596701897764904,2.36795446501525,-0.869562302488566,0.0071955990918946,-0.70851482154293,-0.396177445877309,TE6,0.686385158322
ACH-000966,-0.453630850288695,-2.31513523784714,1.64841572785077,-0.507839125850078,0.141198989443774,1.24962943252168,1.00776513169762,IGROV1,-1.03403349445
ACH-000627,-1.5137642211848,1.72635348347667,-0.0588928105990166,0.169233932277408,-1.04856461375614,-0.850905070915151,-0.867864609650036,LCLC103H,-2.48277919673
ACH-000750,-0.844989031074752,-2.87749212708043,-0.3910578549546,-0.233431951734574,-1.06447593284026,-1.76279417497354,-0.74031764825376,LOXIMVI,-2.85893885604
ACH-000910,0.734028956908469,-2.91367542060509,1.28970947237253,0.84369721644282,2.2664451512655,0.168198689392194,1.122024673182,MDAMB453,
ACH-000747,-0.0053234340760505,-2.07595709983444,1.24487419122629,0.0541979201857149,-0.0757975172206971,-0.180440422672526,0.656530830978015,NCIH1703,-1.94266208193
ACH-000752,0.290988633509818,2.63342997457259,-0.612942083128317,-0.123199338238174,-0.40496032432349,-1.99510097940861,-1.8822353234291,NCIH196,
ACH-000886,0.37009606761299,-0.0697987269961633,-0.119477530902355,-1.63984803238663,-1.29215120701092,0.588317409498737,-0.531284843423786,NCIH2009,0.0913301116345
ACH-000671,-1.1412278442043,1.01515129792374,1.48229059664697,-2.08468800873039,0.910067899071672,0.608841598886992,0.185224951801864,HUH6,-1.08751930922
ACH-000932,0.500262035189776,0.552000099827869,0.892698321738521,0.859334800583466,-1.69351053714375,-0.0168144076031533,-0.597711367236442,SNU1,
ACH-000900,0.580096858677503,-0.852235143048025,-0.103781767736162,0.0100778411361238,0.415188213563649,-0.905386034493278,-1.14822828871477,NCIH23,-0.798624259234
ACH-000159,-0.0698158020506583,-0.264357328932568,-0.664096157645942,-0.11333546820363,-1.89231914565881,-0.0741671384005274,-0.242970850530706,OSRC2,-1.42947562534
ACH-000680,-0.0586467442905942,-0.292619054824617,0.107244606914384,0.370836327305488,-1.38428365608543,1.61200069361398,0.602701988376486,SW948,1.49837262
ACH-000508,0.0867007670373144,-0.628327538414566,1.86422940179489,0.607374717893859,-0.0245829489398912,-2.5940878755817,-1.48831406229914,CORL88,
ACH-000667,-0.138369290154916,0.398727695362855,1.5208325307388,0.552330347557446,0.749377864698211,0.11148587541213,0.492341593893382,HCC44,0.401931473637
ACH-000924,0.271531233259357,0.347143015493391,0.422371094300994,-1.23472615136818,-1.74793686771014,0.607135795560813,0.0468780839831779,NCIH2172,0.343224728704
ACH-000720,0.570212942487767,1.49683819622741,0.696716483682075,0.434773252522227,-0.249129880658525,-0.0521835996464793,-0.0818925001642276,TCCSUP,2.30440523497
ACH-000488,-1.0047615564567,0.112776863821285,1.99372564862913,-0.546206659395537,-1.27459445076571,-1.23017429661584,0.0205589508445008,TE11,0.704503342288
ACH-000425,0.494011329397365,0.526060717273564,-0.849109644556872,0.894164591975627,0.0606062458206684,-0.419632439251493,0.0318753649600363,UACC62,0.218823559975
ACH-000330,0.313774784467734,-1.37501940656193,0.0525962642774321,-0.0755384195028618,-0.252363756330744,-0.332070077663695,-0.362941921949757,EFM19,-0.000936171102652
ACH-000239,0.63260981072373,1.43362918421561,-2.12840068298786,-0.363398515520254,-1.67705354408201,1.46652434652182,0.358739823526066,HUG1N,
ACH-000824,-0.115432465489507,-0.159682658542378,0.83183121118152,0.175643709892933,-1.07118337550907,-0.842986966067302,-1.2684412877075,KYSE510,0.581412865612
ACH-000463,-2.05563521098076,1.42117664696711,1.31287760508279,-1.37048873244978,-0.961313181109587,-0.551628241432866,0.0241784027514129,NCIH460,0.469652893753
ACH-000343,0.0673945663517719,-1.28467990635496,-0.746353899269108,-0.169396107838731,2.04846979220532,0.443724066208181,0.816657148588053,NCIH522,-0.933914121816
ACH-000810,0.0710800074998464,0.167243715526694,0.767276428487571,-0.419143539241734,-0.0965615446972035,-0.0951055592425176,0.503861416373263,SKMEL30,0.515050657966
ACH-000155,0.335031078838292,-0.28036371407838,0.731931953056922,0.457608786777641,0.102731955598397,0.378358636881242,0.110517695292275,SW1990,-0.788448183719
ACH-000052,-0.776592064792393,-3.24278829670589,0.425840602630421,-1.61431948961385,2.50288799159496,0.999423133163367,0.670259763912042,A673,-0.00369217926003
ACH-000768,0.0448360367829088,1.36026400779449,0.231065885081941,1.16199654953208,-3.02398474311169,-0.0692703113358105,-0.297045182979314,MDAMB231,-0.241347933496
ACH-000542,0.0915287912127083,-0.0553439096183673,0.200670729805891,0.232392822506397,1.83933192170287,-0.693230068434178,-0.261797623701315,HEYA8,-1.50376859857
ACH-000380,0.134691005974925,-0.596374972991089,-2.21696828429016,-0.365361208994962,-3.2279300577106,-0.527899824561926,1.58825795943566,KMS12BM,
ACH-000595,-0.687382725413319,0.34689230393964,0.50303330464484,-0.540144351223245,-0.231447885838069,-0.719039829452413,-1.04488394650392,LN229,0.560896900884
ACH-000957,-0.0565378520663152,1.8044234376784,1.02939492528524,-0.52175622398801,-2.33686346284302,1.80723264246668,0.313183362967602,LS180,0.210829361426
ACH-000362,1.20208058575864,1.15588964487328,0.745418031858566,0.655486208761296,2.75018924218501,0.696864314681677,-0.446633843676874,MOLM13,
ACH-000053,0.233150834404603,0.0337867430834599,-0.322395127460408,1.44999855675593,-2.04391497714621,0.156883134994383,0.58936652408711,KARPAS299,
ACH-000212,0.0837489476910824,0.612530996903975,0.408786263174602,0.480253214921033,1.61343702976235,-0.247368749380099,-0.293802519741828,CAL120,1.01773080577
ACH-000979,-1.91289381486404,1.46356719145972,-0.139114275608136,-0.505188033001236,0.720890455299803,0.845337455714422,-0.820027231739891,DU145,-0.689819317596
ACH-000096,-0.336148882403857,-2.61674324831692,0.0407808094036849,-0.649814420072715,0.496760180853831,-0.0751521646400389,0.384443124733887,G401,-0.0452598821749
ACH-000919,0.603055418538613,0.266858549571332,1.92801316089359,-1.12248660550013,-3.44273286251742,2.43874872832004,2.73525501555694,IM95,0.879735645006
ACH-000909,0.82593201064857,0.30969202120799,-0.837667512093367,-0.0765144082718802,2.41397176844454,-0.299374795667267,0.564141710084896,JHUEM2,0.469106830524
ACH-000315,-0.917282328674489,-0.537934279911765,-1.69219591849797,-0.446161448589801,-2.33617353038482,-1.93692939776991,-1.26193742657957,KARPAS422,
ACH-000878,0.161587580787707,1.83431576904764,2.94373614930652,0.62676253302659,1.24713317971103,0.143603375718484,-0.223224052622452,HCC15,-0.228900944692
ACH-000075,0.708933421426446,0.275636502459443,-0.299956924093588,0.817066073984931,-0.694722540293869,-1.34512451344031,-1.22984324547918,U87MG,-1.63111534509
ACH-000222,1.87096773314153,-0.786699039780029,-0.0642688811437326,0.0115237169494662,-2.53510917586805,2.89279535445216,1.64435736898741,ASPC1,-0.231624139133
ACH-000898,-1.04479225447422,2.49726313872137,0.566790935570779,0.165934289287132,-2.81536578497535,1.03448540481598,0.703808341047004,SNU719,0.427160001687
ACH-000662,-0.463289903760267,-0.245814032269601,0.504507636258284,0.0909331443076151,0.0106085481378915,0.678333431959824,1.00182264245131,CORL23,-0.00784042095724
ACH-000831,1.60382667531083,-0.286146669023054,1.27725567624286,0.587255525389264,3.25129195156567,-1.49501940939798,0.226843542325877,HEC50B,
ACH-000479,-1.19063106709544,0.808734502336762,0.380294981617059,-1.49884329419865,-2.04237125379377,-0.295992013370192,-2.67288872821921,KNS81,0.394539379903
ACH-000065,0.784644091459801,-1.45086930768191,-1.87009697715006,0.535585756667257,1.32599056730681,-0.403995987241412,0.600230620200808,OCIAML5,
ACH-000318,-2.45261205618517,-0.129190567490346,-0.633887949090203,-2.2015408162727,-1.90656716615001,-0.191599763378995,-0.727943726836464,TE10,0.636346153038
ACH-000198,0.192211473310293,-2.30199064142764,-1.302577597694,1.23041796497074,-0.0945760885688804,0.0445856380736229,0.457310985647182,EOL1,
ACH-000677,0.795028389601054,0.942653586242653,-1.1412773181585,-0.921010911012647,-1.91803430228405,0.223721436345073,-0.114967871114536,SW1573,0.799736509734
ACH-000005,0.0033537389810446,-2.19018456195708,-0.964283844565301,0.455424249751359,1.76489437018974,-1.13894898690611,0.699224845854609,HEL9217,
ACH-000404,-0.146394703428187,1.80182727583729,0.105021685355099,1.11528831962794,0.415712618225146,0.241328844113715,-0.550188562441729,K029AX,-1.55995285524
ACH-000132,0.289094533993656,-0.339058747306472,-1.27129780306156,0.551889250134691,-0.913329625435159,-0.0412190772442806,0.188222914161082,JHOS2,-0.767106902211
ACH-000407,-0.483201567591052,-0.553928890826554,-0.159560080091193,0.114234211215468,-0.200035988772781,-0.993098379014227,-0.26732007523417,SNU685,-4.10669886117
ACH-000001,-0.159664865261993,0.161993525566373,0.355713659018263,-1.25495346609173,0.279454939086479,0.223237912204496,-0.756668654565791,NIHOVCAR3,0.514452792496
ACH-000410,0.607578368816576,-0.0585085406189864,1.93224883245564,-1.43700082100952,-0.313157627347072,-0.633363670201616,-0.560630851814274,SAOS2,
ACH-000917,-1.17090501650157,1.74610954503628,1.75632107126012,-0.512272837537031,-0.395918157945247,1.74299317090431,1.09222309207995,TE4,1.20633054787
ACH-000620,0.892452260333336,-1.76828037199149,-0.44730840719245,-0.361632304233738,1.61350924305665,2.69965852806473,1.35416043298268,JHH1,0.106203098407
ACH-000890,1.3951597084834,0.950555269100118,-0.802362515764272,-0.338867381688477,-1.8324822520534,0.22589428020499,0.425552667189731,SW1271,-2.91536317523
ACH-000367,-0.599697597684314,2.47473696207505,1.30928294546138,-0.526562825515779,-1.23569101736603,0.491429021120583,-1.46061115413449,NCIH226,-0.114217385292
ACH-000054,-0.443914117201055,-0.0180761403634828,-0.0158191131586243,1.07815900881635,0.987045719009861,-0.945118303719415,-0.163450559362282,HT1080,-3.58306901716
ACH-000777,-1.18986985327689,-1.74153858336372,-0.834431232140137,-1.49461995685141,-1.67374216875848,-0.16100954749521,-0.734353456701078,KYSE30,-2.64323008773
